NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240519;1.6;1;11.0;1;2154;9;20.0;1;1612;9;13.4;1;15.5;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240520;12.1;1;5.6;1;356;9;23.2;1;1412;9;15.5;1;14.4;1;17.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240521;7.2;1;12.0;1;2225;9;17.1;1;1654;9;14.0;1;14.6;1;5.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240522;2.0;1;11.9;1;2216;9;19.4;1;1651;9;14.4;1;15.7;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240523;1.0;1;8.7;1;412;9;18.1;1;1104;9;14.2;1;13.4;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240524;5.4;1;11.9;1;2214;9;18.4;1;1043;9;13.8;1;15.2;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240525;0.0;1;6.7;1;406;9;21.1;1;1320;9;14.5;1;13.9;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240526;1.0;1;6.7;1;406;9;22.1;1;1129;9;15.1;1;14.4;1;15.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240527;0.0;1;12.2;1;2226;9;21.6;1;1256;9;16.7;1;16.9;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240528;0.2;1;9.0;1;428;9;21.4;1;1530;9;15.4;1;15.2;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240529;14.0;1;11.7;1;304;9;17.5;1;816;9;14.3;1;14.6;1;5.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240530;6.4;1;13.0;1;526;9;19.8;1;1435;9;15.0;1;16.4;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240531;7.0;1;11.5;1;355;9;18.7;1;1400;9;13.6;1;15.1;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240601;1.6;1;12.1;1;33;9;17.4;1;1113;9;14.9;1;14.8;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240602;0.4;1;14.2;1;309;9;19.6;1;1517;9;16.1;1;16.9;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240603;0.0;1;12.5;1;323;9;19.8;1;1531;9;14.8;1;16.2;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240604;0.2;1;6.8;1;352;9;23.0;1;1631;9;15.3;1;14.9;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240605;0.2;1;9.2;1;54;9;22.4;1;1547;9;16.4;1;15.8;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240606;0.0;1;9.5;1;346;9;23.7;1;1223;9;16.9;1;16.6;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240607;0.0;1;10.2;1;25;9;24.2;1;1456;9;17.3;1;17.2;1;14.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240608;0.0;1;7.2;1;346;9;23.9;1;1152;9;17.8;1;15.6;1;16.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240609;0.0;1;9.4;1;348;9;22.0;1;1116;9;16.9;1;15.7;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240610;0.4;1;7.5;1;419;9;20.8;1;1352;9;14.5;1;14.2;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240611;0.0;1;3.7;1;409;9;18.6;1;1426;9;11.7;1;11.2;1;14.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240612;0.0;1;5.8;1;338;9;19.1;1;1624;9;13.3;1;12.5;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240613;0.8;1;4.5;1;347;9;20.8;1;1443;9;13.8;1;12.7;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240614;10.0;1;9.6;1;202;9;19.8;1;1454;9;14.5;1;14.7;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240615;0.0;1;12.6;1;505;9;20.2;1;1338;9;15.4;1;16.4;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240616;11.2;1;9.6;1;416;9;20.5;1;1322;9;16.0;1;15.1;1;10.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240617;1.4;1;14.3;1;2301;9;22.3;1;1703;9;17.2;1;18.3;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240618;0.8;1;11.1;1;41;9;28.4;1;1453;9;20.4;1;19.8;1;17.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240619;4.0;1;16.2;1;409;9;23.3;1;1313;9;18.6;1;19.8;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240620;1.4;1;14.1;1;138;9;24.3;1;1634;9;19.0;1;19.2;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240621;4.0;1;15.3;1;309;9;25.3;1;1255;9;18.2;1;20.3;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240622;1.6;1;11.9;1;327;9;18.2;1;1516;9;14.9;1;15.1;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240623;0.0;1;12.6;1;2149;9;24.9;1;1600;9;18.1;1;18.8;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240624;0.2;1;11.6;1;408;9;27.0;1;1405;9;20.4;1;19.3;1;15.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240625;0.0;1;11.8;1;300;9;28.2;1;1516;9;21.1;1;20.0;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240626;9.9;1;12.7;1;407;9;30.4;1;1621;9;22.0;1;21.6;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240627;0.0;1;16.4;1;347;9;30.5;1;1438;9;23.8;1;23.5;1;14.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240628;0.0;1;19.5;1;11;9;27.1;1;1553;9;22.0;1;23.3;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240629;5.6;1;14.2;1;356;9;30.4;1;1433;9;22.6;1;22.3;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240630;16.0;1;16.2;1;1338;9;18.9;1;646;9;17.1;1;17.6;1;2.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240701;5.0;1;13.8;1;404;9;21.7;1;1521;9;16.6;1;17.8;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240702;3.8;1;11.0;1;409;9;16.7;1;850;9;14.2;1;13.9;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240703;7.5;1;13.0;1;412;9;17.6;1;926;9;14.3;1;15.3;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240704;4.8;1;12.4;1;2226;9;21.6;1;1641;9;15.6;1;17.0;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240705;0.2;1;10.4;1;2350;9;23.8;1;1327;9;17.5;1;17.1;1;13.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240706;7.2;1;10.6;1;310;9;24.2;1;834;9;16.1;1;17.4;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240707;0.0;1;9.5;1;232;9;23.4;1;1558;9;15.7;1;16.5;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240708;0.0;1;7.4;1;324;9;27.2;1;1709;9;17.9;1;17.3;1;19.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240709;3.9;1;11.3;1;352;9;31.3;1;1512;9;22.5;1;21.3;1;20.0;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240710;5.0;1;18.5;1;313;9;26.6;1;1439;9;21.5;1;22.6;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240711;0.6;1;18.2;1;124;9;27.0;1;1527;9;21.5;1;22.6;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240712;0.0;1;17.3;1;0;9;25.1;1;1226;9;19.9;1;21.2;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240713;0.0;1;13.0;1;42;9;22.0;1;1238;9;16.7;1;17.5;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240714;0.2;1;10.0;1;336;9;25.1;1;1424;9;17.9;1;17.6;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240715;9.0;1;10.4;1;410;9;29.0;1;1514;9;20.1;1;19.7;1;18.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240716;0.0;1;15.6;1;426;9;24.4;1;1510;9;19.3;1;20.0;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240717;0.0;1;12.4;1;356;9;26.1;1;1552;9;19.0;1;19.3;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240718;0.0;1;11.2;1;318;9;28.1;1;1609;9;20.2;1;19.7;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240719;0.2;1;13.2;1;353;9;30.6;1;1401;9;22.1;1;21.9;1;17.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240720;2.6;1;13.8;1;413;9;31.5;1;1308;9;23.1;1;22.7;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240721;0.0;1;17.9;1;2313;9;27.4;1;1618;9;22.0;1;22.7;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240722;0.0;1;17.9;1;3;9;24.7;1;1601;9;20.0;1;21.3;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240723;9.5;1;14.2;1;2204;9;22.7;1;1006;9;18.5;1;18.5;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240724;0.0;1;12.6;1;103;9;23.1;1;1420;9;17.2;1;17.9;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240725;0.0;1;9.3;1;409;9;25.9;1;1615;9;18.7;1;17.6;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240726;1.2;1;14.1;1;214;9;27.3;1;1447;9;20.3;1;20.7;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240727;8.0;1;18.0;1;343;9;24.7;1;1408;9;20.4;1;21.4;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240728;0.2;1;14.8;1;433;9;24.4;1;1413;9;18.6;1;19.6;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240729;0.0;1;9.4;1;400;9;27.6;1;1522;9;19.3;1;18.5;1;18.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240730;0.2;1;11.8;1;409;9;32.7;1;1440;9;22.4;1;22.3;1;20.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240731;0.0;1;15.8;1;401;9;31.5;1;1517;9;23.6;1;23.7;1;15.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240801;1.8;1;17.7;1;412;9;25.9;1;857;9;21.3;1;21.8;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240802;4.6;1;18.0;1;152;9;27.7;1;1235;9;20.5;1;22.9;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240803;0.0;1;14.8;1;147;9;25.4;1;1445;9;19.8;1;20.1;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240804;3.2;1;14.7;1;419;9;25.5;1;1311;9;19.1;1;20.1;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240805;0.0;1;14.8;1;407;9;26.8;1;1434;9;19.9;1;20.8;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240806;0.0;1;11.7;1;409;9;29.1;1;1651;9;20.7;1;20.4;1;17.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240807;0.0;1;14.1;1;405;9;27.8;1;1327;9;20.6;1;21.0;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240808;0.0;1;16.2;1;400;9;25.2;1;1507;9;19.3;1;20.7;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240809;0.0;1;11.0;1;349;9;28.5;1;1400;9;20.7;1;19.8;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240810;0.2;1;14.7;1;331;9;29.1;1;1536;9;21.7;1;21.9;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240811;0.0;1;13.0;1;405;9;31.9;1;1435;9;22.9;1;22.5;1;18.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240812;0.2;1;15.6;1;355;9;34.5;1;1439;9;24.2;1;25.1;1;18.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240813;1.0;1;17.5;1;417;9;33.4;1;1521;9;25.2;1;25.5;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240814;0.4;1;17.3;1;123;9;28.7;1;1332;9;21.3;1;23.0;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240815;0.2;1;13.6;1;422;9;29.0;1;1359;9;21.3;1;21.3;1;15.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240816;0.0;1;15.7;1;141;9;28.9;1;1433;9;21.5;1;22.3;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240817;4.2;1;12.4;1;400;9;28.7;1;1457;9;20.6;1;20.6;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240818;1.2;1;17.1;1;327;9;22.4;1;1430;9;18.9;1;19.8;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240819;0.2;1;13.8;1;507;9;24.3;1;1426;9;17.9;1;19.1;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240820;1.2;1;9.3;1;441;9;26.9;1;1459;9;18.3;1;18.1;1;17.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240821;0.0;1;14.3;1;544;9;21.5;1;1309;9;15.9;1;17.9;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240822;0.2;1;6.7;1;442;9;25.0;1;1315;9;15.7;1;15.9;1;18.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240823;0.0;1;7.6;1;410;9;27.7;1;1345;9;18.4;1;17.7;1;20.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240824;2.0;1;11.5;1;457;9;32.7;1;1331;9;22.6;1;22.1;1;21.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240825;0.0;1;13.0;1;510;9;22.0;1;1345;9;15.9;1;17.5;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240826;0.2;1;6.0;1;330;9;25.4;1;1556;9;15.4;1;15.7;1;19.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240827;0.0;1;6.6;1;446;9;27.6;1;1435;9;18.1;1;17.1;1;21.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240828;0.2;1;10.6;1;509;9;31.3;1;1451;9;20.9;1;21.0;1;20.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240829;0.2;1;14.3;1;453;9;33.5;1;1518;9;23.5;1;23.9;1;19.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240830;0.0;1;15.9;1;443;9;31.8;1;1324;9;23.2;1;23.9;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240831;0.2;1;15.5;1;514;9;31.6;1;1414;9;23.2;1;23.6;1;16.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240901;0.0;1;16.1;1;454;9;31.7;1;1501;9;23.6;1;23.9;1;15.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240902;3.0;1;18.0;1;526;9;27.4;1;1444;9;21.4;1;22.7;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240903;22.2;1;14.0;1;442;9;30.0;1;1425;9;21.5;1;22.0;1;16.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240904;6.6;1;17.7;1;505;9;23.6;1;1521;9;19.4;1;20.7;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240905;29.8;1;16.6;1;205;9;27.0;1;1306;9;20.2;1;21.8;1;10.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240906;0.0;1;14.6;1;439;9;23.0;1;1500;9;16.9;1;18.8;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240907;7.4;1;11.6;1;408;9;28.4;1;1504;9;19.8;1;20.0;1;16.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240908;3.2;1;16.5;1;741;9;22.2;1;1350;9;17.8;1;19.4;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67126002;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;20240909;9.0;1;14.2;1;259;9;19.8;1;1432;9;16.0;1;17.0;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
